====================
Attribute Shard
====================
item_name: Attribute Shard                    |price: 650000.0                           |uuid: 7632d98432c34660b7021f2f27d05137   |attributes_found: [('Lifeline', 'I', 1)]             |
item_name: Terror Chestplate                  |price: 1250000.0                          |uuid: a8cd0331cc19451ba00b0ee3f6e681e6   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Chestplate                  |price: 1250000.0                          |uuid: 782224533288404eb4a42ef50dc5430c   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Terror Chestplate                  |price: 1250000.0                          |uuid: 98be8a5ef6ca43f38af8bb0a082a9f6c   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Aurora Chestplate                  |price: 1271637.015625                     |uuid: 26bb13be3d1a4a3fa4b7a0c415699012   |attributes_found: [('Mana Pool', 'VII', 7)]          |
item_name: Crimson Chestplate                 |price: 1300000.0                          |uuid: 95822f9b5ad14bffab7b148a0d972d22   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Terror Chestplate                  |price: 1300000.0                          |uuid: 3654d24082d54f51b5f5ea6a67d57e31   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Fervor Chestplate                  |price: 1350000.0                          |uuid: f946aac359184d2bbfc0396e23217841   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Chestplate                  |price: 1362500.0                          |uuid: 06fc3c6a84624eb4b20d6b8362aacce7   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Aurora Chestplate                  |price: 1373750.0                          |uuid: 39e0b01fc2ba4d2bba6b8c0767d73b46   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Aurora Chestplate                  |price: 1375000.0                          |uuid: eb0af8c65397473ca357cb6cc54faef2   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Crimson Chestplate                 |price: 1450000.0                          |uuid: 7cdb596cb33946ada938fbaa02956e39   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Chestplate                  |price: 1450000.0                          |uuid: 978b5e6e3cce46b4aeeb32ce62d208b5   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Fervor Chestplate                  |price: 1450000.0                          |uuid: 4525b718d49042a8ae7b04a26580d108   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Fervor Chestplate                  |price: 1450000.0                          |uuid: 5cb63713efdb4779a1bcfcd9126e78ae   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Terror Chestplate                  |price: 1499999.5                          |uuid: 43b02f56547b48b8b896bcef4ab9c7d5   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Terror Chestplate                  |price: 1500000.0                          |uuid: c0bdd877cf79419a8ab91cf28b486bc9   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Terror Chestplate                  |price: 1500000.0                          |uuid: 19615cc4da2846c1bec3bf5122633411   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Fervor Chestplate                  |price: 1500000.0                          |uuid: 274adbd125364e179cc208d3e16c48a3   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Fervor Chestplate                  |price: 1500000.0                          |uuid: a8eb71010e3a41349ac29b49a7b96b9f   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Terror Chestplate                  |price: 1500000.0                          |uuid: 734cba0d8461440f93f21195cbbebae4   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Crimson Chestplate                 |price: 1500000.0                          |uuid: 6a460bf5454f4cce83b62b786aeb3d2b   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Crimson Chestplate                 |price: 1500000.0                          |uuid: b2d5ad58db1c40d599d5da2c78854eb9   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Crimson Chestplate                 |price: 1500000.0                          |uuid: 2ffa879b90ff4bc789f1a68dc4637d68   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Terror Chestplate                  |price: 1500000.0                          |uuid: 70c3399554aa4b15bc3047451633a2d1   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Chestplate                  |price: 1562500.0                          |uuid: aa1a8506728948ebb13d00edc8484eb4   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Crimson Chestplate                 |price: 1650000.0                          |uuid: 864f9ca0d8ee4716a8f1b91e0606a413   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Terror Chestplate                  |price: 1650000.0                          |uuid: ba17dab828bf432fb7aec3e73564c0c2   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Chestplate                  |price: 1738281.25                         |uuid: 7ae4f5ac52aa4fc485aca242e3e795dc   |attributes_found: [('Mana Pool', 'X', 10)]           |
item_name: Crimson Chestplate                 |price: 1750000.0                          |uuid: 3a8144eee14347df9856ff3b9e6c314c   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Aurora Chestplate                  |price: 1750000.0                          |uuid: 428f7530b49e4236bad7b6f7828249ef   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Fervor Chestplate                  |price: 1750000.0                          |uuid: 396d31adb4e147519315ccf4d071d07f   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Loving Crimson Chestplate          |price: 1750000.0                          |uuid: f5d5a6d81b6845ed857d19bf67601936   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Crimson Chestplate                 |price: 1750000.0                          |uuid: 58c7c70b5db7476d89df7f511d475b64   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Aurora Chestplate                  |price: 1799000.0                          |uuid: b56b4e75b2844b9db6f51b2a0ccd3321   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Terror Chestplate                  |price: 1812437.5                          |uuid: d41200707e794fb98144790b2b87e6d0   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Aurora Chestplate                  |price: 1825000.0                          |uuid: 50a90b78f7bd4254a2f2d81f72a202f8   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Aurora Chestplate                  |price: 1863750.0                          |uuid: b6d2d53ee1e94b609d9e01ab86812f5a   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Terror Chestplate                  |price: 1900000.0                          |uuid: ee080e83771e43638d7a04ef36a19988   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Fervor Chestplate                  |price: 1950000.0                          |uuid: 9cdbe46f75f74ae184756e57d1a88240   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Chestplate                  |price: 2000000.0                          |uuid: 57bf927b5a3d4f1e9e226df61d5f86a9   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Crimson Chestplate                 |price: 2000000.0                          |uuid: a085578e28aa4cd4a7784838eeea8ce9   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Aurora Chestplate                  |price: 2000000.0                          |uuid: 7055cdab609640e2891524f6ff1ed829   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Aurora Chestplate                  |price: 2000000.0                          |uuid: 7c96480b36fd4d26a15ef6b47f111c0c   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Ancient Terror Chestplate          |price: 2000000.0                          |uuid: 7559626fe8ed4071922ae8312381ca10   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Crimson Chestplate                 |price: 2125000.0                          |uuid: 9721b4fd9c544cd38672420e43fcc57a   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Aurora Chestplate                  |price: 2150000.0                          |uuid: 2feb90fdcd594eb683c109ee9161ef3b   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Chestplate                  |price: 2187500.0                          |uuid: 80ee76c0e1f44ca7a80960ff536fecbb   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Loving Aurora Chestplate           |price: 2250000.0                          |uuid: b7fc41803eff4695a045dec752cf01d9   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Aurora Chestplate                  |price: 2275000.0                          |uuid: 8e763b5daf2248f58a0fd5826bc8f000   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Loving Aurora Chestplate           |price: 2300000.0                          |uuid: bda3c96f478140ba9b9b099af05c78e2   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Aurora Chestplate                  |price: 2300000.0                          |uuid: e8bbdf3f7db743a99b1624e40e52b071   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Necrotic Aurora Chestplate         |price: 2320437.5                          |uuid: cc0c6cc02de64e2a87a05b1b7a9c5128   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Aurora Chestplate                  |price: 2375000.0                          |uuid: f2d2d4989e6849248b3a1b155cdce064   |attributes_found: [('Mana Pool', 'IV', 4)]           |
item_name: Aurora Chestplate                  |price: 2385000.0                          |uuid: 6ecf58b6e83d4a1c9c52b863d5d03224   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Chestplate                  |price: 2400000.0                          |uuid: adbfeac2fd4b4d42a28e50e6c452debb   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Terror Chestplate                  |price: 2437500.0                          |uuid: d6d28bd4a72748be8c4746150f62c7aa   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Aurora Chestplate                  |price: 2450000.0                          |uuid: 5a4f5f0e92024e95bef3b6e9c4dadfe3   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Chestplate                  |price: 2493125.0                          |uuid: 12a67e815814448187e7831faf4c20a3   |attributes_found: [('Mana Pool', 'V', 5)]            |
item_name: Fervor Chestplate                  |price: 2499900.0                          |uuid: f8c82acfc56845b0893df27f2036c414   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Aurora Chestplate                  |price: 2500000.0                          |uuid: 307c0fad9139458d832c400901a13847   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Hollow Chestplate                  |price: 2500000.0                          |uuid: b91dad64fc254033a0a6954c42373238   |attributes_found: [('Mana Pool', 'III', 3)]          |
item_name: Fervor Chestplate                  |price: 2500000.0                          |uuid: 6a19266239f74b4ab3730ba1f8e586d3   |attributes_found: [('Mana Pool', 'I', 1)]            |
item_name: Fierce Crimson Chestplate          |price: 2500000.0                          |uuid: 8478cd40705f43c2b2b1b583e6021b23   |attributes_found: [('Mana Pool', 'II', 2)]           |
item_name: Aurora Chestplate                  |price: 2500000.0                          |uuid: 11495a56314b47b5b800323d60d9eccb   |attributes_found: [('Mana Pool', 'II', 2)]           |
